	GSM2692159	GSM2692160	GSM2692161	GSM2692162	GSM2692163	GSM2692164
CD63	15.9292091355598	15.9454939392721	16.007785223465	16.6233579348989	16.5188372240507	16.3712826317117
RP11-322D14.2	16.7105750766784	16.4611317503656	16.5700002834325	15.373200327333	16.0719040553822	16.1617878142181
RPL5	16.2326873356703	16.4959468430218	16.2467920105331	16.000458298992	16.2563861634577	16.1129043628332
TUBB4B	15.8354713693468	16.0649852873655	15.7161392085125	16.597148430948	16.5342616368719	16.5889828163382
RP11-927P21.2	16.4523010815195	16.4478837026976	16.5514400995527	15.8983173279493	16.1097614117552	15.8568079592196
PGAM4	16.1815064962855	16.231125291384	16.1363843797055	16.3072737296005	16.254191708063	16.1886860624443
MYL12A	15.6442425970454	15.7789412919107	15.832081788127	16.6605546916882	16.5658470153996	16.8118845865399
C1RL-AS1	16.1690025073518	16.1617878142181	16.1334766671281	16.3090702701576	16.1413375275949	16.3617390011903
RPL30	16.2055132743258	16.5342616368719	16.3225387852683	15.8934075793337	16.2590102231985	16.0387228665692
LL21NC02-1C16.1	16.254191708063	16.1549158246033	16.2357977426226	15.8759752615394	16.2932024974033	16.4345170774512
LINC00937	16.0719040553822	16.0960819466717	16.0615391222736	16.2563861634577	16.3712826317117	16.3794273593944
COX16	16.5166665895289	16.5271017414196	16.6372242113978	15.7996941682361	15.8788085304756	15.8582569427438
SYNGAP1	16.4408792273303	16.2680557616285	16.260970798293	16.3836211045717	15.9182606075976	15.9045292390406
CTD-2089N3.3	16.1549158246033	16.1303046087935	16.0883146104163	15.7624494732991	16.4766565397656	16.5620992228579
CCDC27	16.3684189995053	16.1791194841628	16.1999916986642	15.4808564098078	16.4408792273303	16.4815326484785
MIR4519	16.3042779638741	16.0635095035912	16.1549158246033	15.9414409881989	16.2236017537833	16.4317476441796
SNCG	16.4766565397656	16.4259498025989	16.4024827603226	15.1498081755814	16.3487052147435	16.3090702701576
CANX	16.1949006488638	16.2760105681874	16.3179787171747	16.0551697558259	16.1725260329894	16.0883146104163
AP2M1	15.7015239035979	15.7703867101238	15.7183221492098	16.6655833626874	16.6877373917257	16.5578478830243
C1QL1	16.3873952433539	16.2504364036605	16.3763030703186	15.7379336807114	16.1999916986642	16.1176310672812
ANXA2P3	15.6609217887429	15.7475705581869	15.8204741310815	16.8498013130053	16.5578478830243	16.4236673927853
RMST	16.2626470760646	16.1334766671281	16.2209452377226	16.3712826317117	15.9625652704975	16.1001477824806
COX6A1	16.007785223465	16.1387801066697	16.1001477824806	16.3794273593944	16.2864064143233	16.1352331586244
TMBIM6	16.0145002805749	16.018472191294	16.1352331586244	16.4236673927853	16.121512936321	16.3042779638741
LOC390956	16.2357977426226	16.3072737296005	16.2590102231985	16.0729887305432	16.1190386475351	16.0199974541815
KCNC4	16.3424069765216	16.1431243542949	16.106970616142	16.1001477824806	16.1011684598156	16.2083528518008
SNRPB	16.2746065177485	16.3539179337279	16.3539179337279	16.0960819466717	15.9061475118566	15.9877033268066
AC073283.4	16.5658470153996	16.4236673927853	16.4317476441796	15.6287425628304	16.0199974541815	15.8903845622718
PTBP1	15.9045292390406	15.9667078335637	16.0145002805749	16.4216509857336	16.2357977426226	16.4147023822966
TPM4	15.8263669396389	16.0216054461326	16.0387228665692	16.2467920105331	16.3596554333348	16.4181396202324
RP11-977G19.11	16.5700002834325	16.5945920133291	16.6674904272444	15.5738568452394	15.8588307198357	15.592363740527
AC124789.1	16.3452445747587	16.1725260329894	16.2406240255708	16.1590927391866	15.958662648018	15.9513939790018
LINC00638	16.3936986324898	16.3297608786839	16.4259498025989	15.9487679693914	15.8853623490885	15.836850311467
ATP5J2	15.7519613165287	15.8568079592196	15.8967440401554	16.4454811538198	16.3576993697152	16.5087648669058
HNRNPAB	16.0569172958033	16.1690025073518	16.1097614117552	16.2932024974033	16.0244692337889	16.1515794714815
GOLGA2P9	16.2810743935079	16.2142186458401	16.1690025073518	15.7830429778542	16.1203029265719	16.2368099582239
RP4-717I23.3	16.7249811612339	16.7439544462959	16.8254369317751	15.0913096936052	15.7420842812643	15.6708992856054
RP1-101A2.1	16.3617390011903	16.1156643944371	16.1766579410608	15.3046414662199	16.2746065177485	16.5322531281082
RP11-791O21.5	15.9312879027148	16.0199974541815	16.1462179790805	15.4558910539236	16.5889828163382	16.6097809292784
TFRC	15.8542632246229	15.8080008170078	15.8444474166686	16.4650135394361	16.3017080902592	16.4650135394361
RPL34-AS1	16.6097809292784	16.6329071658379	16.6877373917257	15.2529834291268	15.7798325855228	15.7745218946017
RP11-34F13.3	16.231125291384	16.2277919653413	16.1034563118414	15.9337576629297	16.1515794714815	16.0635095035912
TUBA3C	15.8415885485813	15.958662648018	15.9350219883388	16.3763030703186	16.4792819013532	16.1097614117552
RGS6	16.4045824060069	16.3017080902592	16.2960572464258	16.1932771743618	15.7042142799529	15.7845279249897
CCT5	16.4454811538198	16.5620992228579	16.5408446090621	15.6411172693254	15.6332406737944	15.8469105947131
P4HB	15.9182606075976	15.9217960161858	16.000458298992	16.231125291384	16.3225387852683	16.1932771743618
NDUFS5	15.9898485164178	16.1515794714815	16.0406459453517	16.1725260329894	16.0865219160101	16.1363843797055
LINC00571	16.1515794714815	16.0340188578032	16.0420574380168	16.2651639446946	15.9562912590326	16.0775891971371
RP11-44M6.7	16.1001477824806	15.9625652704975	15.9820907499487	16.2680557616285	15.9487679693914	16.1766579410608
HDAC10	16.163797618371	16.0791213111741	16.0689104619552	15.3208783945513	16.3936986324898	16.4024827603226
LOC101929767	16.3811855404304	16.3042779638741	16.2626470760646	15.5581223752178	15.9691629685524	15.9061475118566
PCBP1	16.2563861634577	16.2703200096584	16.3072737296005	15.7882923546283	15.8222120915508	15.9182606075976
ANXA1	14.8092920369869	14.9954630047817	15.0063713826694	17.18114462793	17.1247899312131	17.2456007125073
CCT7	15.7830429778542	15.7996941682361	15.9155638631901	16.3179787171747	16.1766579410608	16.3596554333348
NDUFA1	15.5435904567578	15.5851768020071	15.6030766116114	16.5166665895289	16.5514400995527	16.5514400995527
TMEM110	16.2236017537833	16.1864874025137	16.1413375275949	15.5293226165132	16.2142186458401	16.0460796686159
NDUFS6	16.0883146104163	16.1815064962855	16.2025645497022	16.0426979561723	15.836850311467	15.9217960161858
AP002856.6	16.4024827603226	16.0145002805749	15.9045292390406	16.0635095035912	15.8178474040709	16.0551697558259
CERS6-AS1	16.2906144162568	16.0775891971371	16.163797618371	16.0120154353817	15.8204741310815	15.8759752615394
TRMT112	15.7845279249897	15.7757579820997	15.8934075793337	16.2906144162568	16.1864874025137	16.2906144162568
LEPREL1-AS1	16.1507479968594	16.0498932876502	16.1886860624443	16.0041676615017	15.9529843442705	15.8054491191092
RP11-402D21.2	16.4147023822966	16.2932024974033	16.2368099582239	15.6050881204402	15.7909287149945	15.7867209048632
RP11-230G5.2	16.2406240255708	16.1034563118414	16.254191708063	15.9529843442705	15.7379336807114	15.8237270817356
SOD1	15.9113193623829	15.9337576629297	15.9604131983362	16.2810743935079	15.9916097299116	16.0145002805749
RP11-394O2.3	16.1387801066697	16.0387228665692	16.018472191294	15.8149892895381	15.9986941030896	16.0821152248812
RP11-51J9.5	16.0460796686159	16.0521111850776	16.0729887305432	15.7581116872312	16.0908385710736	16.0521111850776
FXYD2	16.2760105681874	16.0547144911868	15.9529843442705	15.3993296515899	16.231125291384	16.1272870798566
CCL14	16.2504364036605	16.1886860624443	16.2939150048169	16.1176310672812	15.6464281798078	15.5421427643587
C17orf49	16.0821152248812	15.8651235452239	16.0216054461326	16.1815064962855	15.8637412118643	16.0244692337889
CLTB	16.106970616142	15.8415885485813	15.9562912590326	15.8637412118643	16.0340188578032	16.2209452377226
EIF4H	15.3802213438527	15.7890560708509	15.6464281798078	16.2864064143233	16.4478837026976	16.4478837026976
SUMO2	15.2157819083854	15.4306466045649	15.3900727293125	16.7711971387435	16.4345170774512	16.7363817713165
PPP1R14B	15.7624494732991	16.1011684598156	16.0498932876502	16.121512936321	16.1462179790805	15.7909287149945
MYL12B	15.2700903328216	15.4422602803663	15.5828727667828	16.5211742657317	16.5322531281082	16.6179995143614
COX8A	15.4755349015768	15.4808564098078	15.5674856472553	16.5578478830243	16.3763030703186	16.4766565397656
MRPS24	16.1034563118414	16.2357977426226	16.2277919653413	15.8178474040709	15.6287425628304	15.9155638631901
RTBDN	16.3403041788204	16.007785223465	16.0865219160101	15.760471178837	15.7882923546283	15.9447331285558
SNRPD2	15.811194491099	15.9292091355598	15.9375119054077	16.0719040553822	16.1507479968594	16.000458298992
RP11-761I4.3	16.0265618902453	15.9253314667659	15.8582569427438	15.8891028454124	16.106970616142	16.0729887305432
TOMM7	15.7890560708509	15.9375119054077	15.7996941682361	16.0775891971371	16.0547144911868	16.1949006488638
CTD-2666L21.1	16.0302845926563	16.0724464949004	16.0302845926563	16.0165976337333	15.8054491191092	15.8934075793337
TXNRD1	15.9155638631901	15.7845279249897	15.9182606075976	16.2368099582239	15.9780751513945	15.9949778512763
CTD-3051D23.4	15.871627722808	16.0120154353817	15.9007017345655	15.984914653739	16.0460796686159	16.007785223465
CTD-2265O21.7	16.3763030703186	15.9820907499487	16.1725260329894	15.6442425970454	15.7624494732991	15.8651235452239
HMGN1	15.9780751513945	16.2406240255708	16.0791213111741	15.7103445741187	15.7926993892984	15.9732281412452
TAGLN2	15.6970328475354	15.7026785018445	15.8903845622718	16.1011684598156	16.2277919653413	16.1549158246033
EIF4A1	15.5293226165132	15.7776327347578	15.7614930177858	16.3403041788204	16.3297608786839	16.0340188578032
PTRF	15.5017934892364	15.5531167454792	15.6147601561828	16.5434531128505	16.2810743935079	16.2626470760646
MGST1	15.8967440401554	15.9691629685524	15.9732281412452	16.04491855694	16.0635095035912	15.7963864729591
DSTN	16.1431243542949	16.3225387852683	16.2810743935079	15.6990978775598	15.5471031182352	15.7456571471271
MZT2A	15.9454939392721	16.0883146104163	15.8810499541252	15.9898485164178	16.0551697558259	15.7581116872312
CTAGE1	16.2932024974033	16.0426979561723	16.1431243542949	15.7420842812643	15.7442686790974	15.7491915573906
DYNLL1	15.6411172693254	15.8222120915508	15.6332406737944	16.2760105681874	16.2055132743258	16.0865219160101
ATP5G3	15.9487679693914	16.0460796686159	16.032351616267	15.8869000600154	15.9427493680202	15.8004119651326
CTD-2184D3.7	16.2209452377226	15.9562912590326	16.0199974541815	15.4602931299475	15.873959060874	16.106970616142
MTCH1	15.980890090303	16.0551697558259	16.0569172958033	16.0865219160101	15.9271234001534	15.5267763889231
AKR1B1	16.04491855694	16.3452445747587	16.1815064962855	15.7944659695082	15.6931884021454	15.565668526252
RP11-1085N6.2	16.1617878142181	16.0165976337333	16.0960819466717	16.0569172958033	15.6304618654733	15.6352736926777
SNRPG	15.592363740527	15.9487679693914	15.8004119651326	16.2703200096584	16.0498932876502	15.9312879027148
CKAP4	15.247832286014	15.2413419111513	15.3967272274139	16.6264296789526	16.4236673927853	16.6481902002701
RPL36A	15.6892965709395	15.9447331285558	15.7670156345663	16.2112491995325	15.9877033268066	15.9839523110234
TMEM14B	15.9820907499487	15.9986941030896	15.9715098816552	15.7963864729591	15.811194491099	16.0120154353817
LINC01398	16.2703200096584	16.2209452377226	16.2680557616285	15.2900389761882	15.871627722808	15.6332406737944
RPSAP52	15.8869000600154	15.8869000600154	15.9986941030896	15.9253314667659	15.8837218822421	15.9667078335637
MRFAP1	15.6647117820771	15.7745218946017	15.7442686790974	16.2277919653413	16.260970798293	15.871627722808
HMGA1	15.7093737676364	15.8237270817356	15.9898485164178	15.9447331285558	16.007785223465	16.0649852873655
RP11-64K12.10	16.1999916986642	15.9427493680202	16.2175723533871	15.6609217887429	15.6665732123594	15.8204741310815
RASSF8-AS1	16.1766579410608	16.2025645497022	16.2932024974033	15.5566956272989	15.6809206642819	15.5937431888532
CTD-2240J17.1	16.1886860624443	15.9077640113035	16.0775891971371	15.2973083779838	15.9375119054077	16.0791213111741
PSMA7	15.3490829293527	15.5989046223592	15.5531167454792	16.6126939045865	16.1670108642813	16.2025645497022
RP11-434D2.3	16.1352331586244	15.9732281412452	15.9113193623829	15.5201387874116	15.9007017345655	16.0426979561723
SNRPC	15.6679001890981	15.7721303308669	15.8149892895381	16.1515794714815	15.9233354020271	16.1334766671281
TMEM5-AS1	15.8080008170078	15.873959060874	15.871627722808	15.8588307198357	15.9715098816552	16.0547144911868
CCT3	16.0775891971371	16.2626470760646	16.2563861634577	15.8275426606446	15.5869070368272	15.3967272274139
RTN4	15.4306466045649	15.4639658285489	15.4314059156241	16.547105321848	16.2504364036605	16.2504364036605
APOC2	15.97590847003	15.7442686790974	15.8275426606446	15.9155638631901	16.0145002805749	15.8853623490885
NDUFS7	15.9077640113035	15.5738568452394	15.6579068437261	15.9604131983362	16.0265618902453	16.2142186458401
HLA-A	16.0791213111741	15.9113193623829	15.9625652704975	15.9217960161858	15.7302210001493	15.7263986801763
TMEM14C	16.066691517349	15.9715098816552	16.1190386475351	15.6823523808684	15.7614930177858	15.7278080416129
SRM	15.9233354020271	15.8263669396389	15.958662648018	16.0340188578032	15.7278080416129	15.7703867101238
NCL	15.8934075793337	15.7944659695082	15.9061475118566	15.8080008170078	15.832081788127	16.0041676615017
FAM83H	16.1129043628332	15.9898485164178	16.1617878142181	15.5421427643587	15.6909264934541	15.6990978775598
NPIPL3	15.3900727293125	15.4487531501024	15.6011702108972	16.1156643944371	16.2651639446946	16.362690825594
SERF2	15.7054232044081	15.8092042559735	15.8030185436896	15.9007017345655	15.980890090303	15.9780751513945
SEMA4D	16.1725260329894	16.163797618371	15.8837218822421	15.2501515151438	15.8891028454124	15.8030185436896
INTS6-AS1	15.9375119054077	15.9780751513945	15.8637412118643	15.4786474304837	15.9732281412452	15.8869000600154
COX7B	15.6140320820972	16.2083528518008	15.9667078335637	15.7491915573906	16.1129043628332	15.4546574832325
PSMA2	15.6050881204402	15.7963864729591	15.7344783434523	16.0199974541815	15.8598034486367	16.0756769646336
RPL19P12	15.9061475118566	16.1129043628332	15.9839523110234	15.6140320820972	15.7845279249897	15.6767593832641
YWHAE	15.2468610717953	15.5073570960095	15.5102737365607	16.2590102231985	16.2025645497022	16.3487052147435
SLC25A3	16.0420574380168	16.0420574380168	16.1203029265719	15.7076691984231	15.6579068437261	15.4581203827176
RP11-378J18.8	16.3225387852683	16.2939150048169	16.2906144162568	15.4581203827176	15.4145968637907	15.2344306182048
H3F3C	15.1719505218392	15.2586900423682	15.2317718422425	16.4913622426631	16.4650135394361	16.3936986324898
AC004019.13	16.4548026104939	16.4045824060069	16.4860234901209	14.9961711134708	15.3313333077597	15.3313333077597
AC106786.1	16.1670108642813	15.97590847003	15.8983173279493	15.3520315400582	15.7344783434523	15.8637412118643
RP11-285A18.2	16.2864064143233	15.836850311467	15.9454939392721	15.7670156345663	15.5806190554591	15.5545067761784
PCSK1N	16.0756769646336	15.9045292390406	16.0165976337333	15.2170767240937	15.8263669396389	15.9243337796075
PSMA4	15.4836528906201	15.9350219883388	15.7845279249897	16.0615391222736	15.9414409881989	15.7076691984231
MGC45800	15.8810499541252	15.9271234001534	15.980890090303	14.7638331760078	16.1363843797055	16.2175723533871
NACA	16.0551697558259	16.2651639446946	16.0521111850776	15.7344783434523	15.4373641449502	15.3222017127782
C17orf76-AS1	15.873959060874	15.9414409881989	15.8542632246229	15.7278080416129	15.9217960161858	15.5094212251537
RP11-351I24.1	16.1190386475351	15.8853623490885	15.9414409881989	15.5191659770668	15.67414364898	15.6629670672786
RAD23A	15.8490285618417	15.811194491099	15.8263669396389	15.63942730648	15.6767593832641	15.980890090303
CSPP1	16.121512936321	15.8788085304756	15.9271234001534	15.5588816748989	15.5851768020071	15.7118681020164
RP11-236P24.3	16.032351616267	15.8903845622718	15.97590847003	15.4043634266794	15.7655480055035	15.6949442554751
CCT8	15.7161392085125	15.9182606075976	15.8598034486367	15.7161392085125	15.6514247104795	15.8983173279493
KPNA2	15.240289578645	15.3656004767983	15.3505672650301	16.2357977426226	16.2083528518008	16.3403041788204
PABPC1L2A	15.9839523110234	15.8204741310815	15.8080008170078	16.106970616142	15.5156454208506	15.4908424738924
PARK7	15.6377788570397	15.7624494732991	15.7776327347578	15.871627722808	15.8030185436896	15.8598034486367
MFGE8	15.9732281412452	15.7263986801763	15.7944659695082	15.3876207687524	15.8275426606446	15.97590847003
HN1	15.1993667213874	15.2832693274375	15.4108517867932	16.311131417019	16.1303046087935	16.3362788657476
AASDHPPT	15.9529843442705	15.7736795035453	15.7624494732991	15.3073896988264	15.8869000600154	15.9691629685524
TEX41	16.1011684598156	16.1999916986642	16.2055132743258	15.4340581782534	15.4786474304837	15.1979290943444
H2AFV	15.6068870506789	15.7830429778542	15.6629670672786	15.9292091355598	15.9350219883388	15.6970328475354
