fromNode	toNode	weight	direction	fromAltName	toAltName
CTB-33O18.3	CTC-510F12.2	0.0312182380772681	undirected	CTB-33O18.3	CTC-510F12.2
CTB-33O18.3	CTD-2523D13.2	0.0325243070517818	undirected	CTB-33O18.3	CTD-2523D13.2
CTB-33O18.3	CTD-2587H24.10	0.0435219745615176	undirected	CTB-33O18.3	CTD-2587H24.10
CTB-33O18.3	FAM222A-AS1	0.175553562056507	undirected	CTB-33O18.3	FAM222A-AS1
CTB-33O18.3	FGF14-IT1	0.0578098383759151	undirected	CTB-33O18.3	FGF14-IT1
CTB-33O18.3	GDNF-AS1	0.0268585396440007	undirected	CTB-33O18.3	GDNF-AS1
CTB-33O18.3	INHBA-AS1	0.0961191620787503	undirected	CTB-33O18.3	INHBA-AS1
CTB-33O18.3	LINC00173	0.155104699722126	undirected	CTB-33O18.3	LINC00173
CTB-33O18.3	LINC00319	0.0447871083646453	undirected	CTB-33O18.3	LINC00319
CTB-33O18.3	LINC00707	0.0206323491610718	undirected	CTB-33O18.3	LINC00707
CTB-33O18.3	LINC01013	0.0476073117988627	undirected	CTB-33O18.3	LINC01013
CTB-33O18.3	MORF4L2-AS1	0.0286069277876121	undirected	CTB-33O18.3	MORF4L2-AS1
CTB-33O18.3	MRPL23-AS1	0.12536808992501	undirected	CTB-33O18.3	MRPL23-AS1
CTB-33O18.3	RP1-151F17.2	0.044065353888813	undirected	CTB-33O18.3	RP1-151F17.2
CTB-33O18.3	RP11-13J10.1	0.0593877691826226	undirected	CTB-33O18.3	RP11-13J10.1
CTB-33O18.3	RP11-182J1.13	0.023818332328702	undirected	CTB-33O18.3	RP11-182J1.13
CTB-33O18.3	RP11-259K15.2	0.032246698748188	undirected	CTB-33O18.3	RP11-259K15.2
CTB-33O18.3	RP11-307O13.1	0.0920464613830696	undirected	CTB-33O18.3	RP11-307O13.1
CTB-33O18.3	RP11-347C18.3	0.0287907344707156	undirected	CTB-33O18.3	RP11-347C18.3
CTB-33O18.3	RP11-390K5.6	0.0329603195758197	undirected	CTB-33O18.3	RP11-390K5.6
CTB-33O18.3	RP11-395N3.2	0.0381411465717401	undirected	CTB-33O18.3	RP11-395N3.2
CTB-33O18.3	RP11-546J1.1	0.0674236515492933	undirected	CTB-33O18.3	RP11-546J1.1
CTB-33O18.3	RP11-556N21.1	0.125905798961717	undirected	CTB-33O18.3	RP11-556N21.1
CTB-33O18.3	RP11-598F7.4	0.061173852593832	undirected	CTB-33O18.3	RP11-598F7.4
CTB-33O18.3	RP11-689P11.2	0.0316349634451267	undirected	CTB-33O18.3	RP11-689P11.2
CTB-33O18.3	RP11-713P17.4	0.0290187565885192	undirected	CTB-33O18.3	RP11-713P17.4
CTB-33O18.3	RP11-727A23.10	0.0296710467658434	undirected	CTB-33O18.3	RP11-727A23.10
CTB-33O18.3	RP11-727A23.5	0.114905736236967	undirected	CTB-33O18.3	RP11-727A23.5
CTB-33O18.3	RP11-814P5.1	0.0298279664925439	undirected	CTB-33O18.3	RP11-814P5.1
CTB-33O18.3	RP3-523C21.2	0.0429119086731896	undirected	CTB-33O18.3	RP3-523C21.2
CTB-33O18.3	RP5-1177M21.1	0.112802026089326	undirected	CTB-33O18.3	RP5-1177M21.1
CTB-33O18.3	RP6-201G10.2	0.0367772917381371	undirected	CTB-33O18.3	RP6-201G10.2
CTB-33O18.3	SNHG8	0.0230318115280576	undirected	CTB-33O18.3	SNHG8
CTB-75G16.3	CTC-510F12.2	0.120507611824642	undirected	CTB-75G16.3	CTC-510F12.2
CTB-75G16.3	CTD-2366F13.1	0.046548260507924	undirected	CTB-75G16.3	CTD-2366F13.1
CTB-75G16.3	CTD-2523D13.2	0.166613588333447	undirected	CTB-75G16.3	CTD-2523D13.2
CTB-75G16.3	CTD-2587H24.10	0.114977274343117	undirected	CTB-75G16.3	CTD-2587H24.10
CTB-75G16.3	CTD-3065B20.3	0.0359176275501606	undirected	CTB-75G16.3	CTD-3065B20.3
CTB-75G16.3	DIRC3	0.0370441307555259	undirected	CTB-75G16.3	DIRC3
CTB-75G16.3	EPB41L4A-AS1	0.0933548433733914	undirected	CTB-75G16.3	EPB41L4A-AS1
CTB-75G16.3	FAM222A-AS1	0.310814980654181	undirected	CTB-75G16.3	FAM222A-AS1
CTB-75G16.3	FGF14-IT1	0.244160638032975	undirected	CTB-75G16.3	FGF14-IT1
CTB-75G16.3	GDNF-AS1	0.125793588813838	undirected	CTB-75G16.3	GDNF-AS1
CTB-75G16.3	GPR158-AS1	0.0289927690232843	undirected	CTB-75G16.3	GPR158-AS1
CTB-75G16.3	INHBA-AS1	0.207478551769048	undirected	CTB-75G16.3	INHBA-AS1
CTB-75G16.3	KIAA0087	0.0433063298378197	undirected	CTB-75G16.3	KIAA0087
CTB-75G16.3	LINC00173	0.263245106652286	undirected	CTB-75G16.3	LINC00173
CTB-75G16.3	LINC00271	0.0230777127971774	undirected	CTB-75G16.3	LINC00271
CTB-75G16.3	LINC00319	0.0897575811559032	undirected	CTB-75G16.3	LINC00319
CTB-75G16.3	LINC00609	0.0478429996940034	undirected	CTB-75G16.3	LINC00609
CTB-75G16.3	LINC00707	0.0422553310423483	undirected	CTB-75G16.3	LINC00707
CTB-75G16.3	LINC00870	0.0408386134253676	undirected	CTB-75G16.3	LINC00870
CTB-75G16.3	LINC01013	0.24945510293321	undirected	CTB-75G16.3	LINC01013
CTB-75G16.3	MIR497HG	0.0486193060537296	undirected	CTB-75G16.3	MIR497HG
CTB-75G16.3	MORF4L2-AS1	0.0743922758231994	undirected	CTB-75G16.3	MORF4L2-AS1
CTB-75G16.3	MRPL23-AS1	0.21195089975655	undirected	CTB-75G16.3	MRPL23-AS1
CTB-75G16.3	PAN3-AS1	0.031061082756197	undirected	CTB-75G16.3	PAN3-AS1
CTB-75G16.3	RP1-151F17.2	0.0503558736892288	undirected	CTB-75G16.3	RP1-151F17.2
CTB-75G16.3	RP11-1070N10.3	0.042630621000809	undirected	CTB-75G16.3	RP11-1070N10.3
CTB-75G16.3	RP11-1275H24.1	0.0961205482346208	undirected	CTB-75G16.3	RP11-1275H24.1
CTB-75G16.3	RP11-128A17.1	0.0858070726290217	undirected	CTB-75G16.3	RP11-128A17.1
CTB-75G16.3	RP11-13J10.1	0.0835081168020111	undirected	CTB-75G16.3	RP11-13J10.1
CTB-75G16.3	RP11-182J1.13	0.0511133390929084	undirected	CTB-75G16.3	RP11-182J1.13
CTB-75G16.3	RP11-229P13.23	0.0693335627321374	undirected	CTB-75G16.3	RP11-229P13.23
CTB-75G16.3	RP11-259K15.2	0.138244545310406	undirected	CTB-75G16.3	RP11-259K15.2
CTB-75G16.3	RP11-307O13.1	0.194781567038225	undirected	CTB-75G16.3	RP11-307O13.1
CTB-75G16.3	RP11-347C18.3	0.110382483922885	undirected	CTB-75G16.3	RP11-347C18.3
CTB-75G16.3	RP11-390K5.6	0.0852649399301986	undirected	CTB-75G16.3	RP11-390K5.6
CTB-75G16.3	RP11-395N3.2	0.150243291877594	undirected	CTB-75G16.3	RP11-395N3.2
CTB-75G16.3	RP11-400N9.1	0.0458136278600058	undirected	CTB-75G16.3	RP11-400N9.1
CTB-75G16.3	RP11-546J1.1	0.105714900354927	undirected	CTB-75G16.3	RP11-546J1.1
CTB-75G16.3	RP11-556N21.1	0.287512324458989	undirected	CTB-75G16.3	RP11-556N21.1
CTB-75G16.3	RP11-569G13.2	0.0425256382106733	undirected	CTB-75G16.3	RP11-569G13.2
CTB-75G16.3	RP11-598F7.4	0.241734498357429	undirected	CTB-75G16.3	RP11-598F7.4
CTB-75G16.3	RP11-666A8.8	0.0399739282606935	undirected	CTB-75G16.3	RP11-666A8.8
CTB-75G16.3	RP11-689P11.2	0.0838603988696533	undirected	CTB-75G16.3	RP11-689P11.2
CTB-75G16.3	RP11-69I8.3	0.0453141013691468	undirected	CTB-75G16.3	RP11-69I8.3
CTB-75G16.3	RP11-713P17.4	0.145557572922441	undirected	CTB-75G16.3	RP11-713P17.4
CTB-75G16.3	RP11-727A23.10	0.0663015593307681	undirected	CTB-75G16.3	RP11-727A23.10
CTB-75G16.3	RP11-727A23.5	0.189559431670519	undirected	CTB-75G16.3	RP11-727A23.5
CTB-75G16.3	RP11-814P5.1	0.0746408545933426	undirected	CTB-75G16.3	RP11-814P5.1
CTB-75G16.3	RP11-819C21.1	0.0499505315202496	undirected	CTB-75G16.3	RP11-819C21.1
CTB-75G16.3	RP11-890B15.3	0.0402054893374978	undirected	CTB-75G16.3	RP11-890B15.3
CTB-75G16.3	RP3-523C21.2	0.17693203942761	undirected	CTB-75G16.3	RP3-523C21.2
CTB-75G16.3	RP5-1177M21.1	0.251398885700689	undirected	CTB-75G16.3	RP5-1177M21.1
CTB-75G16.3	RP6-201G10.2	0.0974086042905055	undirected	CTB-75G16.3	RP6-201G10.2
CTB-75G16.3	SNHG8	0.10220931204274	undirected	CTB-75G16.3	SNHG8
CTB-75G16.3	SSTR5-AS1	0.0252009539161896	undirected	CTB-75G16.3	SSTR5-AS1
CTB-75G16.3	TNK2-AS1	0.0318508072244879	undirected	CTB-75G16.3	TNK2-AS1
CTB-75G16.3	XXbac-BPG299F13.17	0.0474049355835496	undirected	CTB-75G16.3	XXbac-BPG299F13.17
CTC-510F12.2	FAM222A-AS1	0.109553651629096	undirected	CTC-510F12.2	FAM222A-AS1
CTC-510F12.2	FGF14-IT1	0.0521687443007037	undirected	CTC-510F12.2	FGF14-IT1
CTC-510F12.2	INHBA-AS1	0.093148359437201	undirected	CTC-510F12.2	INHBA-AS1
CTC-510F12.2	LINC00173	0.0980674428289459	undirected	CTC-510F12.2	LINC00173
CTC-510F12.2	LINC01013	0.0265582573878597	undirected	CTC-510F12.2	LINC01013
CTC-510F12.2	MRPL23-AS1	0.0572931002043222	undirected	CTC-510F12.2	MRPL23-AS1
CTC-510F12.2	RP11-307O13.1	0.0773201495841561	undirected	CTC-510F12.2	RP11-307O13.1
CTC-510F12.2	RP11-395N3.2	0.065112696331992	undirected	CTC-510F12.2	RP11-395N3.2
CTC-510F12.2	RP11-546J1.1	0.0399458691198513	undirected	CTC-510F12.2	RP11-546J1.1
CTC-510F12.2	RP11-556N21.1	0.0897883621801475	undirected	CTC-510F12.2	RP11-556N21.1
CTC-510F12.2	RP11-598F7.4	0.0439944993727597	undirected	CTC-510F12.2	RP11-598F7.4
CTC-510F12.2	RP11-689P11.2	0.0362772631063488	undirected	CTC-510F12.2	RP11-689P11.2
CTC-510F12.2	RP11-727A23.5	0.0563454639931249	undirected	CTC-510F12.2	RP11-727A23.5
CTC-510F12.2	RP11-814P5.1	0.0400491232609828	undirected	CTC-510F12.2	RP11-814P5.1
CTC-510F12.2	RP5-1177M21.1	0.0577968961181195	undirected	CTC-510F12.2	RP5-1177M21.1
CTD-2135J3.3	LINC00928	0.114701355573618	undirected	CTD-2135J3.3	LINC00928
CTD-2135J3.3	LINC00994	0.103936128127071	undirected	CTD-2135J3.3	LINC00994
CTD-2135J3.3	RP11-116N8.1	0.0240447291573028	undirected	CTD-2135J3.3	RP11-116N8.1
CTD-2135J3.3	RP11-284F21.7	0.0248527322278835	undirected	CTD-2135J3.3	RP11-284F21.7
CTD-2135J3.3	XXbac-BPGBPG55C20.2	0.125442120871316	undirected	CTD-2135J3.3	XXbac-BPGBPG55C20.2
CTD-2213F21.2	MORF4L2-AS1	0.0433682379346461	undirected	CTD-2213F21.2	MORF4L2-AS1
CTD-2213F21.2	ZNF674-AS1	0.0259465433514185	undirected	CTD-2213F21.2	ZNF674-AS1
CTD-2339F6.1	EPB41L4A-AS1	0.0646405787626842	undirected	CTD-2339F6.1	EPB41L4A-AS1
CTD-2339F6.1	LINC00237	0.130012351926599	undirected	CTD-2339F6.1	LINC00237
CTD-2339F6.1	RP1-293L6.1	0.0384795341422403	undirected	CTD-2339F6.1	RP1-293L6.1
CTD-2339F6.1	RP11-229P13.23	0.0764746525856933	undirected	CTD-2339F6.1	RP11-229P13.23
CTD-2339F6.1	RP11-238F2.1	0.0704422636760984	undirected	CTD-2339F6.1	RP11-238F2.1
CTD-2339F6.1	RP11-307C19.2	0.0546739383496083	undirected	CTD-2339F6.1	RP11-307C19.2
CTD-2339F6.1	TLX1NB	0.043520604063796	undirected	CTD-2339F6.1	TLX1NB
CTD-2339F6.1	WI2-85898F10.1	0.0370440549844216	undirected	CTD-2339F6.1	WI2-85898F10.1
CTD-2366F13.1	FAM222A-AS1	0.0401796881812479	undirected	CTD-2366F13.1	FAM222A-AS1
CTD-2366F13.1	INHBA-AS1	0.0690624245945665	undirected	CTD-2366F13.1	INHBA-AS1
CTD-2366F13.1	LINC00173	0.030941761951426	undirected	CTD-2366F13.1	LINC00173
CTD-2366F13.1	MRPL23-AS1	0.0328484006929144	undirected	CTD-2366F13.1	MRPL23-AS1
CTD-2366F13.1	RP11-2E11.5	0.0235642269521295	undirected	CTD-2366F13.1	RP11-2E11.5
CTD-2366F13.1	RP11-307O13.1	0.0352295259068704	undirected	CTD-2366F13.1	RP11-307O13.1
CTD-2366F13.1	RP11-556N21.1	0.035354550224143	undirected	CTD-2366F13.1	RP11-556N21.1
CTD-2366F13.1	RP11-598F7.4	0.0233806823842917	undirected	CTD-2366F13.1	RP11-598F7.4
CTD-2366F13.1	RP11-689P11.2	0.0205529423073794	undirected	CTD-2366F13.1	RP11-689P11.2
CTD-2366F13.1	RP11-814P5.1	0.0465337734878056	undirected	CTD-2366F13.1	RP11-814P5.1
CTD-2517M22.14	MRPL23-AS1	0.020695614106962	undirected	CTD-2517M22.14	MRPL23-AS1
CTD-2517M22.14	RP11-284F21.7	0.033379646539697	undirected	CTD-2517M22.14	RP11-284F21.7
CTD-2517M22.14	RP6-201G10.2	0.0221083346646335	undirected	CTD-2517M22.14	RP6-201G10.2
CTD-2523D13.2	FAM222A-AS1	0.155693053598085	undirected	CTD-2523D13.2	FAM222A-AS1
CTD-2523D13.2	FGF14-IT1	0.0521264905676845	undirected	CTD-2523D13.2	FGF14-IT1
CTD-2523D13.2	GDNF-AS1	0.0262694825744637	undirected	CTD-2523D13.2	GDNF-AS1
CTD-2523D13.2	INHBA-AS1	0.165721784330538	undirected	CTD-2523D13.2	INHBA-AS1
CTD-2523D13.2	LINC00173	0.131823087640053	undirected	CTD-2523D13.2	LINC00173
CTD-2523D13.2	LINC01013	0.0385344108228221	undirected	CTD-2523D13.2	LINC01013
CTD-2523D13.2	MRPL23-AS1	0.0872421652816004	undirected	CTD-2523D13.2	MRPL23-AS1
CTD-2523D13.2	RP11-259K15.2	0.0333207834097219	undirected	CTD-2523D13.2	RP11-259K15.2
CTD-2523D13.2	RP11-307O13.1	0.0889279706011829	undirected	CTD-2523D13.2	RP11-307O13.1
CTD-2523D13.2	RP11-395N3.2	0.0277516342278561	undirected	CTD-2523D13.2	RP11-395N3.2
CTD-2523D13.2	RP11-546J1.1	0.0480604813817308	undirected	CTD-2523D13.2	RP11-546J1.1
CTD-2523D13.2	RP11-556N21.1	0.121527866510774	undirected	CTD-2523D13.2	RP11-556N21.1
CTD-2523D13.2	RP11-598F7.4	0.0704254532253634	undirected	CTD-2523D13.2	RP11-598F7.4
CTD-2523D13.2	RP11-689P11.2	0.0206342329058925	undirected	CTD-2523D13.2	RP11-689P11.2
CTD-2523D13.2	RP11-713P17.4	0.0223522501259535	undirected	CTD-2523D13.2	RP11-713P17.4
CTD-2523D13.2	RP11-727A23.5	0.0499573479980035	undirected	CTD-2523D13.2	RP11-727A23.5
CTD-2523D13.2	RP11-814P5.1	0.11013733861425	undirected	CTD-2523D13.2	RP11-814P5.1
CTD-2523D13.2	RP3-523C21.2	0.0267639587964924	undirected	CTD-2523D13.2	RP3-523C21.2
CTD-2523D13.2	RP5-1177M21.1	0.0978289019128952	undirected	CTD-2523D13.2	RP5-1177M21.1
CTD-2523D13.2	RP6-201G10.2	0.0301366793851916	undirected	CTD-2523D13.2	RP6-201G10.2
CTD-2523D13.2	SNHG8	0.0271016921633714	undirected	CTD-2523D13.2	SNHG8
CTD-2587H24.10	FAM222A-AS1	0.114438586781843	undirected	CTD-2587H24.10	FAM222A-AS1
CTD-2587H24.10	FGF14-IT1	0.0483634263859501	undirected	CTD-2587H24.10	FGF14-IT1
CTD-2587H24.10	INHBA-AS1	0.0556708687133764	undirected	CTD-2587H24.10	INHBA-AS1
CTD-2587H24.10	LA16c-325D7.2	0.0243272449503224	undirected	CTD-2587H24.10	LA16c-325D7.2
CTD-2587H24.10	LINC00173	0.10754899118863	undirected	CTD-2587H24.10	LINC00173
CTD-2587H24.10	LINC01013	0.0374376047365183	undirected	CTD-2587H24.10	LINC01013
CTD-2587H24.10	MRPL23-AS1	0.0660680154836114	undirected	CTD-2587H24.10	MRPL23-AS1
CTD-2587H24.10	RP1-151F17.2	0.0242005697120006	undirected	CTD-2587H24.10	RP1-151F17.2
CTD-2587H24.10	RP11-128A17.1	0.0214129643567365	undirected	CTD-2587H24.10	RP11-128A17.1
CTD-2587H24.10	RP11-259K15.2	0.0233049746796061	undirected	CTD-2587H24.10	RP11-259K15.2
CTD-2587H24.10	RP11-307O13.1	0.0456733116442081	undirected	CTD-2587H24.10	RP11-307O13.1
CTD-2587H24.10	RP11-395N3.2	0.0217101242716872	undirected	CTD-2587H24.10	RP11-395N3.2
CTD-2587H24.10	RP11-546J1.1	0.0407359955432757	undirected	CTD-2587H24.10	RP11-546J1.1
CTD-2587H24.10	RP11-556N21.1	0.0840672615229183	undirected	CTD-2587H24.10	RP11-556N21.1
CTD-2587H24.10	RP11-598F7.4	0.0448062514253864	undirected	CTD-2587H24.10	RP11-598F7.4
CTD-2587H24.10	RP11-69I8.3	0.0424830473472482	undirected	CTD-2587H24.10	RP11-69I8.3
CTD-2587H24.10	RP11-713P17.4	0.0239174469201603	undirected	CTD-2587H24.10	RP11-713P17.4
CTD-2587H24.10	RP11-727A23.5	0.0705869275478577	undirected	CTD-2587H24.10	RP11-727A23.5
CTD-2587H24.10	RP3-523C21.2	0.023587272615679	undirected	CTD-2587H24.10	RP3-523C21.2
CTD-2587H24.10	RP5-1177M21.1	0.0823222700162426	undirected	CTD-2587H24.10	RP5-1177M21.1
CTD-2587H24.10	RP6-201G10.2	0.025136332181884	undirected	CTD-2587H24.10	RP6-201G10.2
CTD-2587H24.10	SNHG8	0.0213216415792808	undirected	CTD-2587H24.10	SNHG8
CTD-3065B20.3	FAM222A-AS1	0.0399281140606937	undirected	CTD-3065B20.3	FAM222A-AS1
CTD-3065B20.3	GDNF-AS1	0.0249269824305285	undirected	CTD-3065B20.3	GDNF-AS1
CTD-3065B20.3	LINC00173	0.0392422326716058	undirected	CTD-3065B20.3	LINC00173
CTD-3065B20.3	MORF4L2-AS1	0.0355148942227755	undirected	CTD-3065B20.3	MORF4L2-AS1
CTD-3065B20.3	MRPL23-AS1	0.023507936437308	undirected	CTD-3065B20.3	MRPL23-AS1
CTD-3065B20.3	RP11-556N21.1	0.0263924933431829	undirected	CTD-3065B20.3	RP11-556N21.1
CTD-3065B20.3	RP11-727A23.5	0.0285160242785719	undirected	CTD-3065B20.3	RP11-727A23.5
CTD-3065B20.3	RP5-1177M21.1	0.0368846785748246	undirected	CTD-3065B20.3	RP5-1177M21.1
DDX39B-AS1	LINC00310	0.0244795161285055	undirected	DDX39B-AS1	LINC00310
DIRC3	FAM222A-AS1	0.0480409048121339	undirected	DIRC3	FAM222A-AS1
DIRC3	LINC00173	0.0370421339125748	undirected	DIRC3	LINC00173
DIRC3	MORF4L2-AS1	0.0218605329164889	undirected	DIRC3	MORF4L2-AS1
DIRC3	MRPL23-AS1	0.0223193600997636	undirected	DIRC3	MRPL23-AS1
DIRC3	RP11-347C18.3	0.0271824370391721	undirected	DIRC3	RP11-347C18.3
DIRC3	RP11-556N21.1	0.039266778127564	undirected	DIRC3	RP11-556N21.1
DIRC3	RP5-1177M21.1	0.0301149927915756	undirected	DIRC3	RP5-1177M21.1
EPB41L4A-AS1	FAM222A-AS1	0.08690855527174	undirected	EPB41L4A-AS1	FAM222A-AS1
EPB41L4A-AS1	FGF14-IT1	0.039574648915893	undirected	EPB41L4A-AS1	FGF14-IT1
EPB41L4A-AS1	GPR158-AS1	0.0495609168689032	undirected	EPB41L4A-AS1	GPR158-AS1
EPB41L4A-AS1	INHBA-AS1	0.0506644382738963	undirected	EPB41L4A-AS1	INHBA-AS1
EPB41L4A-AS1	LINC00173	0.081638088398437	undirected	EPB41L4A-AS1	LINC00173
EPB41L4A-AS1	LINC00237	0.0365690683263497	undirected	EPB41L4A-AS1	LINC00237
EPB41L4A-AS1	LINC01013	0.0346289164433217	undirected	EPB41L4A-AS1	LINC01013
EPB41L4A-AS1	MIR497HG	0.0347009295730883	undirected	EPB41L4A-AS1	MIR497HG
EPB41L4A-AS1	MRPL23-AS1	0.044871875891518	undirected	EPB41L4A-AS1	MRPL23-AS1
EPB41L4A-AS1	RP1-293L6.1	0.0430061238084614	undirected	EPB41L4A-AS1	RP1-293L6.1
EPB41L4A-AS1	RP11-1275H24.1	0.029185053440752	undirected	EPB41L4A-AS1	RP11-1275H24.1
EPB41L4A-AS1	RP11-128A17.1	0.038533950163034	undirected	EPB41L4A-AS1	RP11-128A17.1
EPB41L4A-AS1	RP11-229P13.23	0.141731709985294	undirected	EPB41L4A-AS1	RP11-229P13.23
EPB41L4A-AS1	RP11-238F2.1	0.0315498282742246	undirected	EPB41L4A-AS1	RP11-238F2.1
EPB41L4A-AS1	RP11-259K15.2	0.0351078319845381	undirected	EPB41L4A-AS1	RP11-259K15.2
EPB41L4A-AS1	RP11-307C19.2	0.044882005521907	undirected	EPB41L4A-AS1	RP11-307C19.2
EPB41L4A-AS1	RP11-307O13.1	0.0367759071913831	undirected	EPB41L4A-AS1	RP11-307O13.1
EPB41L4A-AS1	RP11-546J1.1	0.0396056514878119	undirected	EPB41L4A-AS1	RP11-546J1.1
EPB41L4A-AS1	RP11-556N21.1	0.0612980790132043	undirected	EPB41L4A-AS1	RP11-556N21.1
EPB41L4A-AS1	RP11-598F7.4	0.0613335393636801	undirected	EPB41L4A-AS1	RP11-598F7.4
EPB41L4A-AS1	RP11-713P17.4	0.0216703486779225	undirected	EPB41L4A-AS1	RP11-713P17.4
EPB41L4A-AS1	RP11-727A23.5	0.0292910441961651	undirected	EPB41L4A-AS1	RP11-727A23.5
EPB41L4A-AS1	RP5-1177M21.1	0.0736774089071295	undirected	EPB41L4A-AS1	RP5-1177M21.1
EPB41L4A-AS1	RP6-201G10.2	0.0461963998228586	undirected	EPB41L4A-AS1	RP6-201G10.2
EPB41L4A-AS1	SNHG8	0.0673266393212145	undirected	EPB41L4A-AS1	SNHG8
EPB41L4A-AS1	TLX1NB	0.0351613550402405	undirected	EPB41L4A-AS1	TLX1NB
FAM222A-AS1	FGF14-IT1	0.243570011868599	undirected	FAM222A-AS1	FGF14-IT1
FAM222A-AS1	GDNF-AS1	0.117275555254957	undirected	FAM222A-AS1	GDNF-AS1
FAM222A-AS1	GPR158-AS1	0.0211306946309981	undirected	FAM222A-AS1	GPR158-AS1
FAM222A-AS1	INHBA-AS1	0.188306243918575	undirected	FAM222A-AS1	INHBA-AS1
FAM222A-AS1	KIAA0087	0.0411103455715525	undirected	FAM222A-AS1	KIAA0087
FAM222A-AS1	LINC00173	0.273372584168108	undirected	FAM222A-AS1	LINC00173
FAM222A-AS1	LINC00271	0.0207463160099356	undirected	FAM222A-AS1	LINC00271
FAM222A-AS1	LINC00319	0.0912116749630852	undirected	FAM222A-AS1	LINC00319
FAM222A-AS1	LINC00609	0.0510972085475914	undirected	FAM222A-AS1	LINC00609
FAM222A-AS1	LINC00707	0.0419890835861633	undirected	FAM222A-AS1	LINC00707
FAM222A-AS1	LINC00870	0.0412748881418195	undirected	FAM222A-AS1	LINC00870
FAM222A-AS1	LINC01013	0.27023493593339	undirected	FAM222A-AS1	LINC01013
FAM222A-AS1	MIR497HG	0.0353224255567708	undirected	FAM222A-AS1	MIR497HG
FAM222A-AS1	MORF4L2-AS1	0.0867602762996343	undirected	FAM222A-AS1	MORF4L2-AS1
FAM222A-AS1	MRPL23-AS1	0.195909180449504	undirected	FAM222A-AS1	MRPL23-AS1
FAM222A-AS1	PAN3-AS1	0.0306752810351162	undirected	FAM222A-AS1	PAN3-AS1
FAM222A-AS1	RP1-151F17.2	0.0516614213493342	undirected	FAM222A-AS1	RP1-151F17.2
FAM222A-AS1	RP11-1070N10.3	0.0306394764972711	undirected	FAM222A-AS1	RP11-1070N10.3
FAM222A-AS1	RP11-1275H24.1	0.0800570271284266	undirected	FAM222A-AS1	RP11-1275H24.1
FAM222A-AS1	RP11-128A17.1	0.0879677105422043	undirected	FAM222A-AS1	RP11-128A17.1
FAM222A-AS1	RP11-13J10.1	0.0805754488098265	undirected	FAM222A-AS1	RP11-13J10.1
FAM222A-AS1	RP11-16N11.2	0.0202713723945514	undirected	FAM222A-AS1	RP11-16N11.2
FAM222A-AS1	RP11-182J1.13	0.061702266142814	undirected	FAM222A-AS1	RP11-182J1.13
FAM222A-AS1	RP11-229P13.23	0.0686453758546323	undirected	FAM222A-AS1	RP11-229P13.23
FAM222A-AS1	RP11-259K15.2	0.118570639504088	undirected	FAM222A-AS1	RP11-259K15.2
FAM222A-AS1	RP11-307O13.1	0.167115355080865	undirected	FAM222A-AS1	RP11-307O13.1
FAM222A-AS1	RP11-347C18.3	0.111792207461688	undirected	FAM222A-AS1	RP11-347C18.3
FAM222A-AS1	RP11-390K5.6	0.0754494610587395	undirected	FAM222A-AS1	RP11-390K5.6
FAM222A-AS1	RP11-395N3.2	0.136939083120637	undirected	FAM222A-AS1	RP11-395N3.2
FAM222A-AS1	RP11-400N9.1	0.0323819484163465	undirected	FAM222A-AS1	RP11-400N9.1
FAM222A-AS1	RP11-474I16.8	0.023246372545511	undirected	FAM222A-AS1	RP11-474I16.8
FAM222A-AS1	RP11-546J1.1	0.0881612708110425	undirected	FAM222A-AS1	RP11-546J1.1
FAM222A-AS1	RP11-556N21.1	0.283710206425407	undirected	FAM222A-AS1	RP11-556N21.1
FAM222A-AS1	RP11-569G13.2	0.0303264774782238	undirected	FAM222A-AS1	RP11-569G13.2
FAM222A-AS1	RP11-598F7.4	0.232747195740929	undirected	FAM222A-AS1	RP11-598F7.4
FAM222A-AS1	RP11-666A8.8	0.0359273952118597	undirected	FAM222A-AS1	RP11-666A8.8
FAM222A-AS1	RP11-689P11.2	0.0635706031773828	undirected	FAM222A-AS1	RP11-689P11.2
FAM222A-AS1	RP11-69I8.3	0.0496381482987182	undirected	FAM222A-AS1	RP11-69I8.3
FAM222A-AS1	RP11-713P17.4	0.144761191261901	undirected	FAM222A-AS1	RP11-713P17.4
FAM222A-AS1	RP11-727A23.10	0.0661150917729732	undirected	FAM222A-AS1	RP11-727A23.10
FAM222A-AS1	RP11-727A23.5	0.183005804669584	undirected	FAM222A-AS1	RP11-727A23.5
FAM222A-AS1	RP11-814P5.1	0.0632699379607387	undirected	FAM222A-AS1	RP11-814P5.1
FAM222A-AS1	RP11-819C21.1	0.0474248895346619	undirected	FAM222A-AS1	RP11-819C21.1
FAM222A-AS1	RP11-875O11.2	0.0215887222480998	undirected	FAM222A-AS1	RP11-875O11.2
FAM222A-AS1	RP11-890B15.3	0.0333596634549524	undirected	FAM222A-AS1	RP11-890B15.3
FAM222A-AS1	RP3-523C21.2	0.197863876393016	undirected	FAM222A-AS1	RP3-523C21.2
FAM222A-AS1	RP5-1177M21.1	0.256528169912424	undirected	FAM222A-AS1	RP5-1177M21.1
FAM222A-AS1	RP6-201G10.2	0.0807303295152183	undirected	FAM222A-AS1	RP6-201G10.2
FAM222A-AS1	SNHG8	0.0889245444508692	undirected	FAM222A-AS1	SNHG8
